Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount %,Profit Flag,Margin Band
9463,CA-2024-10462,10/30/2024,11/1/2024,First Class,CG-00014,Customer 014,Home Office,Detroit,Michigan,Central,TEC-COP-48127,Technology,Copiers,Canon Copier,7199.95,6,0.2,1731.23,2024,10,October,Q4,2,24.05,1199.99,20,Profit,Medium Margin
9464,CA-2024-10463,10/7/2024,10/10/2024,First Class,CG-00069,Customer 069,Consumer,Detroit,Michigan,Central,OFF-ENV-63102,Office Supplies,Envelopes,Poly Envelopes,19.57,4,0.3,6.62,2024,10,October,Q4,3,33.83,4.89,30,Profit,High Margin
9465,CA-2021-10464,7/3/2021,7/3/2021,Same Day,CG-00111,Customer 111,Consumer,Atlanta,Georgia,South,TEC-MAC-15042,Technology,Machines,Brother Fax Machine,1959.95,7,0.3,452.24,2021,7,July,Q3,0,23.07,279.99,30,Profit,Medium Margin
9466,CA-2021-10465,12/12/2021,12/14/2021,First Class,CG-00071,Customer 071,Home Office,Birmingham,Alabama,South,FUR-BOO-46313,Furniture,Bookcases,Sauder Bookcase,2249.91,9,0,161.39,2021,12,December,Q4,2,7.17,249.99,0,Profit,Low Margin
9467,CA-2021-10466,12/21/2021,12/26/2021,Standard Class,CG-00063,Customer 063,Consumer,Miami,Florida,South,FUR-TAB-15414,Furniture,Tables,Riverside Meeting Table,1079.99,2,0.4,-47.92,2021,12,December,Q4,5,-4.44,540,40,Loss,Loss
9468,CA-2021-10467,9/29/2021,10/2/2021,First Class,CG-00027,Customer 027,Consumer,Philadelphia,Pennsylvania,East,OFF-PEN-93371,Office Supplies,Pens & Art Supplies,Staedtler Markers,83.14,8,0.2,24.28,2021,9,September,Q3,3,29.2,10.39,20,Profit,High Margin
9469,CA-2024-10468,11/2/2024,11/5/2024,Second Class,CG-00042,Customer 042,Consumer,Atlanta,Georgia,South,FUR-FUR-44269,Furniture,Furnishings,Fiskars Scissors,5.99,1,0.4,-0.82,2024,11,November,Q4,3,-13.69,5.99,40,Loss,Loss
9470,CA-2022-10469,8/29/2022,9/1/2022,Second Class,CG-00069,Customer 069,Consumer,Boston,Massachusetts,East,FUR-TAB-81257,Furniture,Tables,Bretford Table,4799.96,4,0,690.09,2022,8,August,Q3,3,14.38,1199.99,0,Profit,Medium Margin
9471,CA-2022-10470,1/8/2022,1/14/2022,Standard Class,CG-00058,Customer 058,Corporate,Detroit,Michigan,Central,TEC-PHO-57811,Technology,Phones,Apple iPhone,1499.98,2,0,307.86,2022,1,January,Q1,6,20.52,749.99,0,Profit,Medium Margin
9472,CA-2022-10471,4/26/2022,5/2/2022,Standard Class,CG-00094,Customer 094,Corporate,Detroit,Michigan,Central,FUR-CHA-97623,Furniture,Chairs,Staples Chair,2399.92,8,0,194.78,2022,4,April,Q2,6,8.12,299.99,0,Profit,Low Margin
9473,CA-2021-10472,5/17/2021,5/17/2021,Same Day,CG-00010,Customer 010,Corporate,Los Angeles,California,West,TEC-MAC-48583,Technology,Machines,HP Printer,7199.88,12,0,2021.81,2021,5,May,Q2,0,28.08,599.99,0,Profit,High Margin
9474,CA-2021-10473,2/13/2021,2/19/2021,Standard Class,CG-00102,Customer 102,Consumer,Portland,Oregon,West,TEC-COP-11115,Technology,Copiers,Canon Copier,1499.99,1,0,318,2021,2,February,Q1,6,21.2,1499.99,0,Profit,Medium Margin
9475,CA-2023-10474,9/7/2023,9/11/2023,Second Class,CG-00071,Customer 071,Home Office,Atlanta,Georgia,South,OFF-ENV-86326,Office Supplies,Envelopes,Poly Envelopes,34.95,10,0.5,4.38,2023,9,September,Q3,4,12.53,3.5,50,Profit,Medium Margin
9476,CA-2023-10475,7/22/2023,7/25/2023,Second Class,CG-00073,Customer 073,Corporate,Los Angeles,California,West,TEC-ACC-40612,Technology,Accessories,Logitech Keyboard,649.87,13,0,112.62,2023,7,July,Q3,3,17.33,49.99,0,Profit,Medium Margin
9477,CA-2024-10476,12/8/2024,12/12/2024,Second Class,CG-00083,Customer 083,Home Office,Los Angeles,California,West,TEC-ACC-95100,Technology,Accessories,Belkin Cable,104.93,7,0,19.19,2024,12,December,Q4,4,18.29,14.99,0,Profit,Medium Margin
9478,CA-2021-10477,11/29/2021,12/4/2021,Standard Class,CG-00040,Customer 040,Corporate,Birmingham,Alabama,South,OFF-BIN-57127,Office Supplies,Binders,Cardinal Binder,48.55,6,0.1,17.17,2021,11,November,Q4,5,35.37,8.09,10,Profit,High Margin
9479,CA-2022-10478,5/9/2022,5/14/2022,Standard Class,CG-00022,Customer 022,Corporate,Chicago,Illinois,Central,TEC-MAC-70830,Technology,Machines,HP Printer,1799.97,6,0.5,210.95,2022,5,May,Q2,5,11.72,300,50,Profit,Medium Margin
9480,CA-2023-10479,1/18/2023,1/20/2023,First Class,CG-00077,Customer 077,Home Office,Richmond,Virginia,East,TEC-COP-94955,Technology,Copiers,HP Copier,16379.87,14,0.1,2656.33,2023,1,January,Q1,2,16.22,1169.99,10,Profit,Medium Margin
9481,CA-2021-10480,9/3/2021,9/6/2021,Second Class,CG-00118,Customer 118,Corporate,Portland,Oregon,West,TEC-COP-41501,Technology,Copiers,HP Copier,15599.88,12,0,3313.01,2021,9,September,Q3,3,21.24,1299.99,0,Profit,Medium Margin
9482,CA-2023-10481,9/1/2023,9/8/2023,Standard Class,CG-00048,Customer 048,Consumer,Minneapolis,Minnesota,Central,TEC-MAC-80290,Technology,Machines,HP Printer,1679.97,4,0.3,477.15,2023,9,September,Q3,7,28.4,419.99,30,Profit,High Margin
9483,CA-2024-10482,4/22/2024,4/27/2024,Standard Class,CG-00012,Customer 012,Consumer,Houston,Texas,Central,OFF-PEN-27058,Office Supplies,Pens & Art Supplies,Staedtler Markers,11.69,1,0.1,2.99,2024,4,April,Q2,5,25.58,11.69,10,Profit,High Margin
9484,CA-2024-10483,7/18/2024,7/25/2024,Standard Class,CG-00086,Customer 086,Home Office,Philadelphia,Pennsylvania,East,FUR-CHA-89051,Furniture,Chairs,Staples Chair,4199.86,14,0,382.61,2024,7,July,Q3,7,9.11,299.99,0,Profit,Low Margin
9485,CA-2024-10484,3/5/2024,3/8/2024,Second Class,CG-00118,Customer 118,Corporate,Detroit,Michigan,Central,FUR-BOO-15992,Furniture,Bookcases,Bush Classic Bookcase,2799.86,14,0,295.96,2024,3,March,Q1,3,10.57,199.99,0,Profit,Medium Margin
9486,CA-2021-10485,3/17/2021,3/19/2021,First Class,CG-00108,Customer 108,Consumer,Portland,Oregon,West,FUR-CHA-45717,Furniture,Chairs,Global Chair,4289.89,11,0,146.25,2021,3,March,Q1,2,3.41,389.99,0,Profit,Low Margin
9487,CA-2022-10486,2/14/2022,2/17/2022,First Class,CG-00119,Customer 119,Home Office,Nashville,Tennessee,South,FUR-FUR-95389,Furniture,Furnishings,Eldon Desk Lamp,95.95,8,0.4,-7.15,2022,2,February,Q1,3,-7.45,11.99,40,Loss,Loss
9488,CA-2024-10487,7/7/2024,7/10/2024,First Class,CG-00116,Customer 116,Home Office,Miami,Florida,South,OFF-STO-12978,Office Supplies,Storage,Iris Storage Case,79.97,4,0.2,25.45,2024,7,July,Q3,3,31.82,19.99,20,Profit,High Margin
9489,CA-2024-10488,1/21/2024,1/24/2024,First Class,CG-00013,Customer 013,Corporate,Houston,Texas,Central,TEC-ACC-19302,Technology,Accessories,Belkin Cable,47.97,4,0.2,9.55,2024,1,January,Q1,3,19.91,11.99,20,Profit,Medium Margin
9490,CA-2023-10489,11/30/2023,12/6/2023,Standard Class,CG-00084,Customer 084,Consumer,Las Vegas,Nevada,West,OFF-LAB-44827,Office Supplies,Labels,Avery Address Labels,59.94,12,0.5,7.12,2023,11,November,Q4,6,11.88,5,50,Profit,Medium Margin
9491,CA-2021-10490,12/23/2021,12/23/2021,Same Day,CG-00008,Customer 008,Home Office,Miami,Florida,South,TEC-MAC-94209,Technology,Machines,HP Printer,4619.92,11,0.3,784.22,2021,12,December,Q4,0,16.97,419.99,30,Profit,Medium Margin
9492,CA-2023-10491,6/4/2023,6/11/2023,Standard Class,CG-00036,Customer 036,Consumer,Miami,Florida,South,TEC-MAC-55721,Technology,Machines,Brother Fax Machine,4799.88,12,0,1302.48,2023,6,June,Q2,7,27.14,399.99,0,Profit,High Margin
9493,CA-2021-10492,9/1/2021,9/4/2021,Second Class,CG-00120,Customer 120,Consumer,Detroit,Michigan,Central,FUR-TAB-29256,Furniture,Tables,Bretford Table,7799.94,13,0.5,-478.21,2021,9,September,Q3,3,-6.13,600,50,Loss,Loss
9494,CA-2024-10493,4/5/2024,4/12/2024,Standard Class,CG-00025,Customer 025,Corporate,Charlotte,North Carolina,South,OFF-ENV-60938,Office Supplies,Envelopes,Poly Envelopes,88.07,14,0.1,21.28,2024,4,April,Q2,7,24.16,6.29,10,Profit,Medium Margin
9495,CA-2022-10494,5/30/2022,5/30/2022,Same Day,CG-00014,Customer 014,Home Office,Charlotte,North Carolina,South,FUR-FUR-92116,Furniture,Furnishings,Eldon Desk Lamp,179.91,10,0.1,18.55,2022,5,May,Q2,0,10.31,17.99,10,Profit,Medium Margin
9496,CA-2024-10495,1/3/2024,1/3/2024,Same Day,CG-00081,Customer 081,Consumer,Charlotte,North Carolina,South,OFF-LAB-16722,Office Supplies,Labels,Avery Labels,11.19,2,0.3,3.47,2024,1,January,Q1,0,31.01,5.6,30,Profit,High Margin
9497,CA-2023-10496,2/28/2023,3/2/2023,First Class,CG-00037,Customer 037,Corporate,Houston,Texas,Central,FUR-TAB-82777,Furniture,Tables,Bretford Table,8399.93,10,0.3,175.66,2023,2,February,Q1,2,2.09,839.99,30,Profit,Low Margin
9498,CA-2022-10497,10/18/2022,10/24/2022,Standard Class,CG-00072,Customer 072,Consumer,Miami,Florida,South,FUR-CHA-97358,Furniture,Chairs,Hon Deluxe Chair,4199.92,14,0.4,18.57,2022,10,October,Q4,6,0.44,299.99,40,Profit,Low Margin
9499,CA-2021-10498,1/27/2021,1/30/2021,Second Class,CG-00120,Customer 120,Consumer,Portland,Oregon,West,OFF-LAB-22996,Office Supplies,Labels,Avery Labels,55.93,7,0,15.44,2021,1,January,Q1,3,27.61,7.99,0,Profit,High Margin
9500,CA-2021-10499,1/5/2021,1/12/2021,Standard Class,CG-00107,Customer 107,Home Office,Minneapolis,Minnesota,Central,OFF-BIN-60157,Office Supplies,Binders,Cardinal Binder,31.46,5,0.3,8.43,2021,1,January,Q1,7,26.8,6.29,30,Profit,High Margin
9501,CA-2021-10500,9/23/2021,9/23/2021,Same Day,CG-00099,Customer 099,Consumer,Houston,Texas,Central,TEC-COP-55749,Technology,Copiers,HP Copier,5199.96,4,0,1245.7,2021,9,September,Q3,0,23.96,1299.99,0,Profit,Medium Margin
9502,CA-2021-10501,6/25/2021,6/28/2021,Second Class,CG-00045,Customer 045,Consumer,Las Vegas,Nevada,West,FUR-TAB-67763,Furniture,Tables,Bretford Table,10079.92,14,0.4,-47.64,2021,6,June,Q2,3,-0.47,719.99,40,Loss,Loss
9503,CA-2024-10502,12/9/2024,12/11/2024,First Class,CG-00094,Customer 094,Corporate,Miami,Florida,South,FUR-TAB-20329,Furniture,Tables,Bretford Table,2399.98,4,0.5,-77.47,2024,12,December,Q4,2,-3.23,600,50,Loss,Loss
9504,CA-2021-10503,11/9/2021,11/16/2021,Standard Class,CG-00088,Customer 088,Corporate,Chicago,Illinois,Central,TEC-PHO-22025,Technology,Phones,Cisco Phone,479.98,2,0.2,89.63,2021,11,November,Q4,7,18.67,239.99,20,Profit,Medium Margin
9505,CA-2022-10504,5/7/2022,5/9/2022,First Class,CG-00082,Customer 082,Corporate,Las Vegas,Nevada,West,TEC-ACC-38720,Technology,Accessories,Belkin Cable,20.99,2,0.3,3.26,2022,5,May,Q2,2,15.53,10.5,30,Profit,Medium Margin
9506,CA-2024-10505,7/7/2024,7/13/2024,Standard Class,CG-00066,Customer 066,Consumer,Boston,Massachusetts,East,FUR-BOO-45417,Furniture,Bookcases,Sauder Bookcase,1249.95,5,0,187.29,2024,7,July,Q3,6,14.98,249.99,0,Profit,Medium Margin
9507,CA-2024-10506,10/25/2024,10/25/2024,Same Day,CG-00118,Customer 118,Corporate,Birmingham,Alabama,South,FUR-TAB-12089,Furniture,Tables,Riverside Meeting Table,1799.98,2,0,42.79,2024,10,October,Q4,0,2.38,899.99,0,Profit,Low Margin
9508,CA-2021-10507,1/2/2021,1/6/2021,Second Class,CG-00024,Customer 024,Consumer,Nashville,Tennessee,South,FUR-CHA-65816,Furniture,Chairs,Hon Deluxe Chair,2499.95,10,0.5,-268.04,2021,1,January,Q1,4,-10.72,249.99,50,Loss,Loss
9509,CA-2024-10508,11/21/2024,11/27/2024,Standard Class,CG-00036,Customer 036,Consumer,Philadelphia,Pennsylvania,East,OFF-PEN-75754,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,12.58,3,0.3,3.73,2024,11,November,Q4,6,29.65,4.19,30,Profit,High Margin
9510,CA-2022-10509,10/25/2022,11/1/2022,Standard Class,CG-00108,Customer 108,Consumer,Las Vegas,Nevada,West,TEC-MAC-27526,Technology,Machines,HP Printer,5039.92,14,0.4,607.51,2022,10,October,Q4,7,12.05,359.99,40,Profit,Medium Margin
9511,CA-2023-10510,12/30/2023,1/2/2024,First Class,CG-00118,Customer 118,Corporate,Portland,Oregon,West,OFF-PEN-60336,Office Supplies,Pens & Art Supplies,Staedtler Markers,25.98,2,0,5.42,2023,12,December,Q4,3,20.86,12.99,0,Profit,Medium Margin
9512,CA-2021-10511,1/22/2021,1/28/2021,Standard Class,CG-00094,Customer 094,Corporate,Miami,Florida,South,FUR-FUR-93226,Furniture,Furnishings,Fiskars Scissors,29.97,3,0,4,2021,1,January,Q1,6,13.35,9.99,0,Profit,Medium Margin
9513,CA-2023-10512,2/13/2023,2/20/2023,Standard Class,CG-00089,Customer 089,Home Office,New York City,New York,East,TEC-MAC-73214,Technology,Machines,Brother Fax Machine,3599.91,9,0,688.25,2023,2,February,Q1,7,19.12,399.99,0,Profit,Medium Margin
9514,CA-2023-10513,7/12/2023,7/15/2023,First Class,CG-00063,Customer 063,Consumer,Detroit,Michigan,Central,TEC-COP-63178,Technology,Copiers,Canon Copier,7499.95,5,0,1969.21,2023,7,July,Q3,3,26.26,1499.99,0,Profit,High Margin
9515,CA-2022-10514,11/13/2022,11/19/2022,Standard Class,CG-00092,Customer 092,Home Office,Seattle,Washington,West,OFF-STO-37849,Office Supplies,Storage,Iris Storage Case,119.95,8,0.4,23.07,2022,11,November,Q4,6,19.23,14.99,40,Profit,Medium Margin
9516,CA-2024-10515,2/21/2024,2/24/2024,Second Class,CG-00049,Customer 049,Corporate,Charlotte,North Carolina,South,TEC-COP-71781,Technology,Copiers,HP Copier,7149.94,11,0.5,612.93,2024,2,February,Q1,3,8.57,649.99,50,Profit,Low Margin
9517,CA-2021-10516,2/22/2021,2/26/2021,Second Class,CG-00116,Customer 116,Home Office,Portland,Oregon,West,TEC-PHO-94273,Technology,Phones,Apple iPhone,5999.92,10,0.2,1141.93,2021,2,February,Q1,4,19.03,599.99,20,Profit,Medium Margin
9518,CA-2021-10517,2/12/2021,2/17/2021,Standard Class,CG-00035,Customer 035,Home Office,Newark,New Jersey,East,FUR-FUR-15356,Furniture,Furnishings,Fiskars Scissors,99.9,10,0,14.34,2021,2,February,Q1,5,14.35,9.99,0,Profit,Medium Margin
9519,CA-2024-10518,12/8/2024,12/12/2024,Second Class,CG-00069,Customer 069,Consumer,Birmingham,Alabama,South,OFF-STO-28430,Office Supplies,Storage,Sterilite Storage Box,104.93,14,0.5,20.06,2024,12,December,Q4,4,19.12,7.5,50,Profit,Medium Margin
9520,CA-2021-10519,12/5/2021,12/10/2021,Standard Class,CG-00092,Customer 092,Home Office,Seattle,Washington,West,OFF-ENV-67598,Office Supplies,Envelopes,Poly Envelopes,27.96,8,0.5,3.06,2021,12,December,Q4,5,10.94,3.5,50,Profit,Medium Margin
9521,CA-2023-10520,9/18/2023,9/20/2023,First Class,CG-00027,Customer 027,Consumer,Newark,New Jersey,East,OFF-ENV-81881,Office Supplies,Envelopes,Kraft Envelopes,20.96,7,0.4,2.6,2023,9,September,Q3,2,12.4,2.99,40,Profit,Medium Margin
9522,CA-2024-10521,9/30/2024,10/4/2024,Second Class,CG-00005,Customer 005,Home Office,Birmingham,Alabama,South,FUR-TAB-43542,Furniture,Tables,Riverside Meeting Table,1259.99,2,0.3,167.47,2024,9,September,Q3,4,13.29,630,30,Profit,Medium Margin
9523,CA-2023-10522,9/16/2023,9/20/2023,Second Class,CG-00065,Customer 065,Home Office,Philadelphia,Pennsylvania,East,OFF-STO-85777,Office Supplies,Storage,Iris Storage Case,74.97,3,0,24.14,2023,9,September,Q3,4,32.2,24.99,0,Profit,High Margin
9524,CA-2022-10523,5/22/2022,5/28/2022,Standard Class,CG-00102,Customer 102,Consumer,Phoenix,Arizona,West,OFF-PAP-51660,Office Supplies,Paper,Hammermill Copy Paper,179.94,6,0,50.71,2022,5,May,Q2,6,28.18,29.99,0,Profit,High Margin
9525,CA-2021-10524,4/22/2021,4/26/2021,Second Class,CG-00055,Customer 055,Corporate,Phoenix,Arizona,West,FUR-FUR-14543,Furniture,Furnishings,Fiskars Scissors,5.99,1,0.4,-0.6,2021,4,April,Q2,4,-10.02,5.99,40,Loss,Loss
9526,CA-2023-10525,7/24/2023,7/30/2023,Standard Class,CG-00115,Customer 115,Corporate,Portland,Oregon,West,FUR-BOO-81573,Furniture,Bookcases,Bush Classic Bookcase,179.99,1,0.1,15.19,2023,7,July,Q3,6,8.44,179.99,10,Profit,Low Margin
9527,CA-2023-10526,3/28/2023,4/3/2023,Standard Class,CG-00115,Customer 115,Corporate,New York City,New York,East,FUR-FUR-65554,Furniture,Furnishings,Eldon Desk Lamp,125.94,9,0.3,6.53,2023,3,March,Q1,6,5.19,13.99,30,Profit,Low Margin
9528,CA-2024-10527,10/25/2024,10/25/2024,Same Day,CG-00085,Customer 085,Corporate,Nashville,Tennessee,South,TEC-ACC-93261,Technology,Accessories,Logitech Keyboard,39.99,1,0.2,7.17,2024,10,October,Q4,0,17.93,39.99,20,Profit,Medium Margin
9529,CA-2023-10528,10/12/2023,10/18/2023,Standard Class,CG-00105,Customer 105,Consumer,Detroit,Michigan,Central,FUR-CHA-22356,Furniture,Chairs,Staples Chair,1079.96,4,0.1,108.97,2023,10,October,Q4,6,10.09,269.99,10,Profit,Medium Margin
9530,CA-2021-10529,11/3/2021,11/6/2021,First Class,CG-00089,Customer 089,Home Office,Seattle,Washington,West,TEC-COP-18392,Technology,Copiers,HP Copier,4549.97,7,0.5,191.97,2021,11,November,Q4,3,4.22,650,50,Profit,Low Margin
9531,CA-2021-10530,3/19/2021,3/23/2021,Second Class,CG-00098,Customer 098,Home Office,Miami,Florida,South,TEC-MAC-84008,Technology,Machines,HP Printer,4319.93,8,0.1,1193.6,2021,3,March,Q1,4,27.63,539.99,10,Profit,High Margin
9532,CA-2022-10531,1/9/2022,1/13/2022,Second Class,CG-00088,Customer 088,Corporate,Atlanta,Georgia,South,FUR-FUR-86906,Furniture,Furnishings,Eldon Desk Lamp,79.96,5,0.2,12.22,2022,1,January,Q1,4,15.28,15.99,20,Profit,Medium Margin
9533,CA-2021-10532,2/17/2021,2/24/2021,Standard Class,CG-00075,Customer 075,Consumer,Los Angeles,California,West,OFF-PEN-16861,Office Supplies,Pens & Art Supplies,Staedtler Markers,35.07,3,0.1,9.48,2021,2,February,Q1,7,27.03,11.69,10,Profit,High Margin
9534,CA-2022-10533,7/7/2022,7/7/2022,Same Day,CG-00038,Customer 038,Home Office,Detroit,Michigan,Central,FUR-BOO-88696,Furniture,Bookcases,Bush Classic Bookcase,1399.93,10,0.3,182.67,2022,7,July,Q3,0,13.05,139.99,30,Profit,Medium Margin
9535,CA-2023-10534,10/31/2023,11/3/2023,Second Class,CG-00074,Customer 074,Home Office,Boston,Massachusetts,East,FUR-CHA-30437,Furniture,Chairs,Hon Deluxe Chair,6499.87,13,0,570.84,2023,10,October,Q4,3,8.78,499.99,0,Profit,Low Margin
9536,CA-2024-10535,10/9/2024,10/11/2024,First Class,CG-00083,Customer 083,Home Office,Los Angeles,California,West,TEC-PHO-35315,Technology,Phones,Cisco Phone,1439.95,6,0.2,284.09,2024,10,October,Q4,2,19.73,239.99,20,Profit,Medium Margin
9537,CA-2021-10536,8/23/2021,8/26/2021,Second Class,CG-00052,Customer 052,Corporate,Houston,Texas,Central,FUR-CHA-12727,Furniture,Chairs,Staples Chair,1079.96,4,0.1,134.16,2021,8,August,Q3,3,12.42,269.99,10,Profit,Medium Margin
9538,CA-2024-10537,5/6/2024,5/9/2024,Second Class,CG-00105,Customer 105,Consumer,Las Vegas,Nevada,West,OFF-ENV-38461,Office Supplies,Envelopes,Poly Envelopes,31.46,5,0.1,6.86,2024,5,May,Q2,3,21.81,6.29,10,Profit,Medium Margin
9539,CA-2024-10538,10/15/2024,10/19/2024,Second Class,CG-00076,Customer 076,Corporate,Las Vegas,Nevada,West,TEC-ACC-51300,Technology,Accessories,Logitech Keyboard,499.9,10,0,120.43,2024,10,October,Q4,4,24.09,49.99,0,Profit,Medium Margin
9540,CA-2021-10539,2/6/2021,2/9/2021,Second Class,CG-00086,Customer 086,Home Office,Boston,Massachusetts,East,OFF-LAB-21307,Office Supplies,Labels,Avery Address Labels,69.93,7,0,19.65,2021,2,February,Q1,3,28.1,9.99,0,Profit,High Margin
9541,CA-2023-10540,7/4/2023,7/6/2023,First Class,CG-00080,Customer 080,Home Office,Minneapolis,Minnesota,Central,TEC-MAC-54965,Technology,Machines,Brother Fax Machine,4319.89,12,0.1,1078.82,2023,7,July,Q3,2,24.97,359.99,10,Profit,Medium Margin
9542,CA-2021-10541,8/29/2021,9/1/2021,Second Class,CG-00109,Customer 109,Corporate,Richmond,Virginia,East,FUR-FUR-17544,Furniture,Furnishings,Fiskars Scissors,9.99,1,0,1.08,2021,8,August,Q3,3,10.81,9.99,0,Profit,Medium Margin
9543,CA-2024-10542,2/29/2024,2/29/2024,Same Day,CG-00005,Customer 005,Home Office,New York City,New York,East,FUR-FUR-98223,Furniture,Furnishings,Eldon Desk Lamp,207.9,13,0.2,11.54,2024,2,February,Q1,0,5.55,15.99,20,Profit,Low Margin
9544,CA-2024-10543,12/11/2024,12/17/2024,Standard Class,CG-00044,Customer 044,Home Office,Seattle,Washington,West,FUR-BOO-56740,Furniture,Bookcases,Sauder Bookcase,1749.93,7,0,265.21,2024,12,December,Q4,6,15.16,249.99,0,Profit,Medium Margin
9545,CA-2022-10544,9/25/2022,10/1/2022,Standard Class,CG-00039,Customer 039,Consumer,Birmingham,Alabama,South,FUR-CHA-39197,Furniture,Chairs,Global Chair,3119.92,8,0,122.97,2022,9,September,Q3,6,3.94,389.99,0,Profit,Low Margin
9546,CA-2021-10545,10/17/2021,10/22/2021,Standard Class,CG-00011,Customer 011,Home Office,Richmond,Virginia,East,FUR-FUR-13734,Furniture,Furnishings,Eldon Desk Lamp,49.97,5,0.5,-2.25,2021,10,October,Q4,5,-4.5,9.99,50,Loss,Loss
9547,CA-2022-10546,7/4/2022,7/4/2022,Same Day,CG-00012,Customer 012,Consumer,Houston,Texas,Central,TEC-PHO-51261,Technology,Phones,Cisco Phone,239.99,1,0.2,67.56,2022,7,July,Q3,0,28.15,239.99,20,Profit,High Margin
9548,CA-2024-10547,2/14/2024,2/18/2024,Second Class,CG-00041,Customer 041,Home Office,Portland,Oregon,West,OFF-LAB-59926,Office Supplies,Labels,Avery Labels,31.96,4,0,8.98,2024,2,February,Q1,4,28.1,7.99,0,Profit,High Margin
9549,CA-2021-10548,4/17/2021,4/20/2021,First Class,CG-00099,Customer 099,Consumer,Atlanta,Georgia,South,TEC-COP-63187,Technology,Copiers,Canon Copier,4499.97,6,0.5,467.98,2021,4,April,Q2,3,10.4,750,50,Profit,Medium Margin
9550,CA-2023-10549,6/21/2023,6/24/2023,Second Class,CG-00039,Customer 039,Consumer,Las Vegas,Nevada,West,OFF-STO-68174,Office Supplies,Storage,Iris Storage Case,199.92,10,0.2,62.7,2023,6,June,Q2,3,31.36,19.99,20,Profit,High Margin
9551,CA-2023-10550,6/30/2023,7/4/2023,Second Class,CG-00013,Customer 013,Corporate,Phoenix,Arizona,West,OFF-STO-26301,Office Supplies,Storage,Sterilite Storage Box,29.98,4,0.5,4.77,2023,6,June,Q2,4,15.91,7.5,50,Profit,Medium Margin
9552,CA-2022-10551,5/25/2022,5/27/2022,First Class,CG-00049,Customer 049,Corporate,Portland,Oregon,West,FUR-BOO-14384,Furniture,Bookcases,Bush Classic Bookcase,2599.87,13,0,327.82,2022,5,May,Q2,2,12.61,199.99,0,Profit,Medium Margin
9553,CA-2024-10552,5/15/2024,5/15/2024,Same Day,CG-00098,Customer 098,Home Office,Nashville,Tennessee,South,FUR-TAB-58790,Furniture,Tables,Bretford Table,1439.99,2,0.4,-14.8,2024,5,May,Q2,0,-1.03,720,40,Loss,Loss
9554,CA-2023-10553,1/5/2023,1/7/2023,First Class,CG-00023,Customer 023,Home Office,Boston,Massachusetts,East,TEC-ACC-54707,Technology,Accessories,Logitech Keyboard,179.96,6,0.4,6.15,2023,1,January,Q1,2,3.42,29.99,40,Profit,Low Margin
9555,CA-2023-10554,5/2/2023,5/2/2023,Same Day,CG-00066,Customer 066,Consumer,Nashville,Tennessee,South,FUR-BOO-56379,Furniture,Bookcases,Sauder Bookcase,2749.89,11,0,420.07,2023,5,May,Q2,0,15.28,249.99,0,Profit,Medium Margin
9556,CA-2024-10555,3/19/2024,3/19/2024,Same Day,CG-00072,Customer 072,Consumer,Columbus,Ohio,Central,TEC-ACC-62215,Technology,Accessories,Belkin Cable,29.98,2,0,7.45,2024,3,March,Q1,0,24.85,14.99,0,Profit,Medium Margin
9557,CA-2023-10556,3/20/2023,3/23/2023,Second Class,CG-00077,Customer 077,Home Office,Houston,Texas,Central,TEC-ACC-51913,Technology,Accessories,Plantronics Headset,161.98,3,0.4,18.34,2023,3,March,Q1,3,11.32,53.99,40,Profit,Medium Margin
9558,CA-2024-10557,2/4/2024,2/10/2024,Standard Class,CG-00077,Customer 077,Home Office,Phoenix,Arizona,West,OFF-ENV-60894,Office Supplies,Envelopes,Kraft Envelopes,34.93,7,0,12.1,2024,2,February,Q1,6,34.64,4.99,0,Profit,High Margin
9559,CA-2024-10558,8/15/2024,8/18/2024,First Class,CG-00108,Customer 108,Consumer,Philadelphia,Pennsylvania,East,FUR-TAB-14723,Furniture,Tables,Bretford Table,4799.96,8,0.5,-151.92,2024,8,August,Q3,3,-3.17,600,50,Loss,Loss
9560,CA-2023-10559,2/24/2023,2/28/2023,Second Class,CG-00051,Customer 051,Consumer,Minneapolis,Minnesota,Central,FUR-TAB-93024,Furniture,Tables,Bretford Table,9239.92,11,0.3,1224.22,2023,2,February,Q1,4,13.25,839.99,30,Profit,Medium Margin
9561,CA-2023-10560,10/1/2023,10/5/2023,Second Class,CG-00020,Customer 020,Home Office,Chicago,Illinois,Central,FUR-BOO-70910,Furniture,Bookcases,Sauder Bookcase,1574.94,9,0.3,219,2023,10,October,Q4,4,13.91,174.99,30,Profit,Medium Margin
9562,CA-2024-10561,6/3/2024,6/8/2024,Standard Class,CG-00009,Customer 009,Consumer,Phoenix,Arizona,West,TEC-MAC-58712,Technology,Machines,HP Printer,839.99,2,0.3,223.54,2024,6,June,Q2,5,26.61,420,30,Profit,High Margin
