Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9509,CA-2024-10508,2024-11-21,2024-11-27,Standard Class,CG-00036,Customer 036,Consumer,Philadelphia,Pennsylvania,East,OFF-PEN-75754,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,12.58,3,0.3,3.73
9510,CA-2022-10509,2022-10-25,2022-11-01,Standard Class,CG-00108,Customer 108,Consumer,Las Vegas,Nevada,West,TEC-MAC-27526,Technology,Machines,HP Printer,5039.92,14,0.4,607.51
9511,CA-2023-10510,2023-12-30,2024-01-02,First Class,CG-00118,Customer 118,Corporate,Portland,Oregon,West,OFF-PEN-60336,Office Supplies,Pens & Art Supplies,Staedtler Markers,25.98,2,0.0,5.42
9512,CA-2021-10511,2021-01-22,2021-01-28,Standard Class,CG-00094,Customer 094,Corporate,Miami,Florida,South,FUR-FUR-93226,Furniture,Furnishings,Fiskars Scissors,29.97,3,0.0,4.0
9513,CA-2023-10512,2023-02-13,2023-02-20,Standard Class,CG-00089,Customer 089,Home Office,New York City,New York,East,TEC-MAC-73214,Technology,Machines,Brother Fax Machine,3599.91,9,0.0,688.25
9514,CA-2023-10513,2023-07-12,2023-07-15,First Class,CG-00063,Customer 063,Consumer,Detroit,Michigan,Central,TEC-COP-63178,Technology,Copiers,Canon Copier,7499.95,5,0.0,1969.21
9515,CA-2022-10514,2022-11-13,2022-11-19,Standard Class,CG-00092,Customer 092,Home Office,Seattle,Washington,West,OFF-STO-37849,Office Supplies,Storage,Iris Storage Case,119.95,8,0.4,23.07
9516,CA-2024-10515,2024-02-21,2024-02-24,Second Class,CG-00049,Customer 049,Corporate,Charlotte,North Carolina,South,TEC-COP-71781,Technology,Copiers,HP Copier,7149.94,11,0.5,612.93
9517,CA-2021-10516,2021-02-22,2021-02-26,Second Class,CG-00116,Customer 116,Home Office,Portland,Oregon,West,TEC-PHO-94273,Technology,Phones,Apple iPhone,5999.92,10,0.2,1141.93
9518,CA-2021-10517,2021-02-12,2021-02-17,Standard Class,CG-00035,Customer 035,Home Office,Newark,New Jersey,East,FUR-FUR-15356,Furniture,Furnishings,Fiskars Scissors,99.9,10,0.0,14.34
9519,CA-2024-10518,2024-12-08,2024-12-12,Second Class,CG-00069,Customer 069,Consumer,Birmingham,Alabama,South,OFF-STO-28430,Office Supplies,Storage,Sterilite Storage Box,104.93,14,0.5,20.06
9520,CA-2021-10519,2021-12-05,2021-12-10,Standard Class,CG-00092,Customer 092,Home Office,Seattle,Washington,West,OFF-ENV-67598,Office Supplies,Envelopes,Poly Envelopes,27.96,8,0.5,3.06
9521,CA-2023-10520,2023-09-18,2023-09-20,First Class,CG-00027,Customer 027,Consumer,Newark,New Jersey,East,OFF-ENV-81881,Office Supplies,Envelopes,Kraft Envelopes,20.96,7,0.4,2.6
9522,CA-2024-10521,2024-09-30,2024-10-04,Second Class,CG-00005,Customer 005,Home Office,Birmingham,Alabama,South,FUR-TAB-43542,Furniture,Tables,Riverside Meeting Table,1259.99,2,0.3,167.47
9523,CA-2023-10522,2023-09-16,2023-09-20,Second Class,CG-00065,Customer 065,Home Office,Philadelphia,Pennsylvania,East,OFF-STO-85777,Office Supplies,Storage,Iris Storage Case,74.97,3,0.0,24.14
9524,CA-2022-10523,2022-05-22,2022-05-28,Standard Class,CG-00102,Customer 102,Consumer,Phoenix,Arizona,West,OFF-PAP-51660,Office Supplies,Paper,Hammermill Copy Paper,179.94,6,0.0,50.71
9525,CA-2021-10524,2021-04-22,2021-04-26,Second Class,CG-00055,Customer 055,Corporate,Phoenix,Arizona,West,FUR-FUR-14543,Furniture,Furnishings,Fiskars Scissors,5.99,1,0.4,-0.6
9526,CA-2023-10525,2023-07-24,2023-07-30,Standard Class,CG-00115,Customer 115,Corporate,Portland,Oregon,West,FUR-BOO-81573,Furniture,Bookcases,Bush Classic Bookcase,179.99,1,0.1,15.19
9527,CA-2023-10526,2023-03-28,2023-04-03,Standard Class,CG-00115,Customer 115,Corporate,New York City,New York,East,FUR-FUR-65554,Furniture,Furnishings,Eldon Desk Lamp,125.94,9,0.3,6.53
9528,CA-2024-10527,2024-10-25,2024-10-25,Same Day,CG-00085,Customer 085,Corporate,Nashville,Tennessee,South,TEC-ACC-93261,Technology,Accessories,Logitech Keyboard,39.99,1,0.2,7.17
9529,CA-2023-10528,2023-10-12,2023-10-18,Standard Class,CG-00105,Customer 105,Consumer,Detroit,Michigan,Central,FUR-CHA-22356,Furniture,Chairs,Staples Chair,1079.96,4,0.1,108.97
9530,CA-2021-10529,2021-11-03,2021-11-06,First Class,CG-00089,Customer 089,Home Office,Seattle,Washington,West,TEC-COP-18392,Technology,Copiers,HP Copier,4549.97,7,0.5,191.97
9531,CA-2021-10530,2021-03-19,2021-03-23,Second Class,CG-00098,Customer 098,Home Office,Miami,Florida,South,TEC-MAC-84008,Technology,Machines,HP Printer,4319.93,8,0.1,1193.6
9532,CA-2022-10531,2022-01-09,2022-01-13,Second Class,CG-00088,Customer 088,Corporate,Atlanta,Georgia,South,FUR-FUR-86906,Furniture,Furnishings,Eldon Desk Lamp,79.96,5,0.2,12.22
9533,CA-2021-10532,2021-02-17,2021-02-24,Standard Class,CG-00075,Customer 075,Consumer,Los Angeles,California,West,OFF-PEN-16861,Office Supplies,Pens & Art Supplies,Staedtler Markers,35.07,3,0.1,9.48
9534,CA-2022-10533,2022-07-07,2022-07-07,Same Day,CG-00038,Customer 038,Home Office,Detroit,Michigan,Central,FUR-BOO-88696,Furniture,Bookcases,Bush Classic Bookcase,1399.93,10,0.3,182.67
9535,CA-2023-10534,2023-10-31,2023-11-03,Second Class,CG-00074,Customer 074,Home Office,Boston,Massachusetts,East,FUR-CHA-30437,Furniture,Chairs,Hon Deluxe Chair,6499.87,13,0.0,570.84
9536,CA-2024-10535,2024-10-09,2024-10-11,First Class,CG-00083,Customer 083,Home Office,Los Angeles,California,West,TEC-PHO-35315,Technology,Phones,Cisco Phone,1439.95,6,0.2,284.09
9537,CA-2021-10536,2021-08-23,2021-08-26,Second Class,CG-00052,Customer 052,Corporate,Houston,Texas,Central,FUR-CHA-12727,Furniture,Chairs,Staples Chair,1079.96,4,0.1,134.16
9538,CA-2024-10537,2024-05-06,2024-05-09,Second Class,CG-00105,Customer 105,Consumer,Las Vegas,Nevada,West,OFF-ENV-38461,Office Supplies,Envelopes,Poly Envelopes,31.46,5,0.1,6.86
9539,CA-2024-10538,2024-10-15,2024-10-19,Second Class,CG-00076,Customer 076,Corporate,Las Vegas,Nevada,West,TEC-ACC-51300,Technology,Accessories,Logitech Keyboard,499.9,10,0.0,120.43
9540,CA-2021-10539,2021-02-06,2021-02-09,Second Class,CG-00086,Customer 086,Home Office,Boston,Massachusetts,East,OFF-LAB-21307,Office Supplies,Labels,Avery Address Labels,69.93,7,0.0,19.65
9541,CA-2023-10540,2023-07-04,2023-07-06,First Class,CG-00080,Customer 080,Home Office,Minneapolis,Minnesota,Central,TEC-MAC-54965,Technology,Machines,Brother Fax Machine,4319.89,12,0.1,1078.82
9542,CA-2021-10541,2021-08-29,2021-09-01,Second Class,CG-00109,Customer 109,Corporate,Richmond,Virginia,East,FUR-FUR-17544,Furniture,Furnishings,Fiskars Scissors,9.99,1,0.0,1.08
9543,CA-2024-10542,2024-02-29,2024-02-29,Same Day,CG-00005,Customer 005,Home Office,New York City,New York,East,FUR-FUR-98223,Furniture,Furnishings,Eldon Desk Lamp,207.9,13,0.2,11.54
9544,CA-2024-10543,2024-12-11,2024-12-17,Standard Class,CG-00044,Customer 044,Home Office,Seattle,Washington,West,FUR-BOO-56740,Furniture,Bookcases,Sauder Bookcase,1749.93,7,0.0,265.21
9545,CA-2022-10544,2022-09-25,2022-10-01,Standard Class,CG-00039,Customer 039,Consumer,Birmingham,Alabama,South,FUR-CHA-39197,Furniture,Chairs,Global Chair,3119.92,8,0.0,122.97
9546,CA-2021-10545,2021-10-17,2021-10-22,Standard Class,CG-00011,Customer 011,Home Office,Richmond,Virginia,East,FUR-FUR-13734,Furniture,Furnishings,Eldon Desk Lamp,49.97,5,0.5,-2.25
9547,CA-2022-10546,2022-07-04,2022-07-04,Same Day,CG-00012,Customer 012,Consumer,Houston,Texas,Central,TEC-PHO-51261,Technology,Phones,Cisco Phone,239.99,1,0.2,67.56
9548,CA-2024-10547,2024-02-14,2024-02-18,Second Class,CG-00041,Customer 041,Home Office,Portland,Oregon,West,OFF-LAB-59926,Office Supplies,Labels,Avery Labels,31.96,4,0.0,8.98
9549,CA-2021-10548,2021-04-17,2021-04-20,First Class,CG-00099,Customer 099,Consumer,Atlanta,Georgia,South,TEC-COP-63187,Technology,Copiers,Canon Copier,4499.97,6,0.5,467.98
9550,CA-2023-10549,2023-06-21,2023-06-24,Second Class,CG-00039,Customer 039,Consumer,Las Vegas,Nevada,West,OFF-STO-68174,Office Supplies,Storage,Iris Storage Case,199.92,10,0.2,62.7
9551,CA-2023-10550,2023-06-30,2023-07-04,Second Class,CG-00013,Customer 013,Corporate,Phoenix,Arizona,West,OFF-STO-26301,Office Supplies,Storage,Sterilite Storage Box,29.98,4,0.5,4.77
9552,CA-2022-10551,2022-05-25,2022-05-27,First Class,CG-00049,Customer 049,Corporate,Portland,Oregon,West,FUR-BOO-14384,Furniture,Bookcases,Bush Classic Bookcase,2599.87,13,0.0,327.82
9553,CA-2024-10552,2024-05-15,2024-05-15,Same Day,CG-00098,Customer 098,Home Office,Nashville,Tennessee,South,FUR-TAB-58790,Furniture,Tables,Bretford Table,1439.99,2,0.4,-14.8
9554,CA-2023-10553,2023-01-05,2023-01-07,First Class,CG-00023,Customer 023,Home Office,Boston,Massachusetts,East,TEC-ACC-54707,Technology,Accessories,Logitech Keyboard,179.96,6,0.4,6.15
9555,CA-2023-10554,2023-05-02,2023-05-02,Same Day,CG-00066,Customer 066,Consumer,Nashville,Tennessee,South,FUR-BOO-56379,Furniture,Bookcases,Sauder Bookcase,2749.89,11,0.0,420.07
9556,CA-2024-10555,2024-03-19,2024-03-19,Same Day,CG-00072,Customer 072,Consumer,Columbus,Ohio,Central,TEC-ACC-62215,Technology,Accessories,Belkin Cable,29.98,2,0.0,7.45
9557,CA-2023-10556,2023-03-20,2023-03-23,Second Class,CG-00077,Customer 077,Home Office,Houston,Texas,Central,TEC-ACC-51913,Technology,Accessories,Plantronics Headset,161.98,3,0.4,18.34
9558,CA-2024-10557,2024-02-04,2024-02-10,Standard Class,CG-00077,Customer 077,Home Office,Phoenix,Arizona,West,OFF-ENV-60894,Office Supplies,Envelopes,Kraft Envelopes,34.93,7,0.0,12.1
9559,CA-2024-10558,2024-08-15,2024-08-18,First Class,CG-00108,Customer 108,Consumer,Philadelphia,Pennsylvania,East,FUR-TAB-14723,Furniture,Tables,Bretford Table,4799.96,8,0.5,-151.92
9560,CA-2023-10559,2023-02-24,2023-02-28,Second Class,CG-00051,Customer 051,Consumer,Minneapolis,Minnesota,Central,FUR-TAB-93024,Furniture,Tables,Bretford Table,9239.92,11,0.3,1224.22
9561,CA-2023-10560,2023-10-01,2023-10-05,Second Class,CG-00020,Customer 020,Home Office,Chicago,Illinois,Central,FUR-BOO-70910,Furniture,Bookcases,Sauder Bookcase,1574.94,9,0.3,219.0
9562,CA-2024-10561,2024-06-03,2024-06-08,Standard Class,CG-00009,Customer 009,Consumer,Phoenix,Arizona,West,TEC-MAC-58712,Technology,Machines,HP Printer,839.99,2,0.3,223.54
9563,CA-2021-10562,2021-06-21,2021-06-23,First Class,CG-00006,Customer 006,Consumer,New York City,New York,East,OFF-BIN-86668,Office Supplies,Binders,Cardinal Binder,25.17,4,0.3,8.86
9564,CA-2021-10563,2021-10-31,2021-11-05,Standard Class,CG-00081,Customer 081,Consumer,Nashville,Tennessee,South,TEC-MAC-76990,Technology,Machines,Brother Fax Machine,2799.93,10,0.3,465.69
9565,CA-2023-10564,2023-05-07,2023-05-10,Second Class,CG-00094,Customer 094,Corporate,Portland,Oregon,West,TEC-PHO-12079,Technology,Phones,Samsung Galaxy,559.99,1,0.2,129.97
9566,CA-2021-10565,2021-12-11,2021-12-15,Second Class,CG-00063,Customer 063,Consumer,Atlanta,Georgia,South,FUR-CHA-58132,Furniture,Chairs,Staples Chair,1799.94,10,0.4,-165.86
9567,CA-2021-10566,2021-08-31,2021-09-03,Second Class,CG-00076,Customer 076,Corporate,Las Vegas,Nevada,West,TEC-ACC-73125,Technology,Accessories,Belkin Cable,89.94,6,0.0,25.17
9568,CA-2023-10567,2023-06-21,2023-06-24,Second Class,CG-00019,Customer 019,Corporate,Phoenix,Arizona,West,OFF-LAB-25805,Office Supplies,Labels,Avery Address Labels,69.93,10,0.3,15.67
9569,CA-2023-10568,2023-03-12,2023-03-17,Standard Class,CG-00028,Customer 028,Corporate,Richmond,Virginia,East,FUR-FUR-43678,Furniture,Furnishings,Eldon Desk Lamp,131.93,11,0.4,-16.16
9570,CA-2021-10569,2021-04-05,2021-04-05,Same Day,CG-00110,Customer 110,Home Office,Los Angeles,California,West,TEC-MAC-11150,Technology,Machines,HP Printer,4799.92,8,0.0,1088.05
9571,CA-2022-10570,2022-09-23,2022-09-23,Same Day,CG-00025,Customer 025,Corporate,Miami,Florida,South,OFF-LAB-33924,Office Supplies,Labels,Avery Labels,79.9,10,0.0,22.74
9572,CA-2023-10571,2023-09-19,2023-09-24,Standard Class,CG-00049,Customer 049,Corporate,Boston,Massachusetts,East,FUR-CHA-71648,Furniture,Chairs,Hon Deluxe Chair,5999.88,12,0.0,406.39
9573,CA-2022-10572,2022-11-11,2022-11-14,Second Class,CG-00103,Customer 103,Corporate,Seattle,Washington,West,OFF-LAB-96622,Office Supplies,Labels,Avery Labels,28.76,6,0.4,3.33
9574,CA-2021-10573,2021-10-29,2021-10-29,Same Day,CG-00068,Customer 068,Home Office,Charlotte,North Carolina,South,OFF-ENV-96799,Office Supplies,Envelopes,Poly Envelopes,69.9,10,0.0,17.26
9575,CA-2023-10574,2023-03-26,2023-03-26,Same Day,CG-00055,Customer 055,Corporate,Atlanta,Georgia,South,FUR-BOO-14431,Furniture,Bookcases,Bush Classic Bookcase,959.95,8,0.4,-53.07
9576,CA-2021-10575,2021-12-30,2022-01-05,Standard Class,CG-00117,Customer 117,Consumer,Charlotte,North Carolina,South,TEC-PHO-52757,Technology,Phones,Cisco Phone,2999.9,10,0.0,719.73
9577,CA-2024-10576,2024-03-13,2024-03-15,First Class,CG-00101,Customer 101,Home Office,Miami,Florida,South,OFF-STO-94150,Office Supplies,Storage,Sterilite Storage Box,121.42,9,0.1,41.1
9578,CA-2023-10577,2023-02-01,2023-02-04,Second Class,CG-00077,Customer 077,Home Office,Las Vegas,Nevada,West,OFF-ENV-64331,Office Supplies,Envelopes,Kraft Envelopes,31.44,9,0.3,8.05
9579,CA-2021-10578,2021-03-20,2021-03-26,Standard Class,CG-00085,Customer 085,Corporate,Birmingham,Alabama,South,TEC-COP-65742,Technology,Copiers,Canon Copier,4499.97,3,0.0,946.05
9580,CA-2024-10579,2024-12-19,2024-12-23,Second Class,CG-00111,Customer 111,Consumer,Atlanta,Georgia,South,OFF-PEN-42802,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,33.54,8,0.3,9.44
9581,CA-2023-10580,2023-05-29,2023-05-31,First Class,CG-00089,Customer 089,Home Office,Philadelphia,Pennsylvania,East,FUR-TAB-97850,Furniture,Tables,Bretford Table,5399.95,5,0.1,207.52
9582,CA-2024-10581,2024-07-30,2024-07-30,Same Day,CG-00042,Customer 042,Consumer,Atlanta,Georgia,South,FUR-FUR-59727,Furniture,Furnishings,Eldon Desk Lamp,99.95,5,0.0,6.67
9583,CA-2024-10582,2024-08-26,2024-08-30,Second Class,CG-00017,Customer 017,Home Office,Boston,Massachusetts,East,OFF-PEN-22486,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,83.86,14,0.0,18.94
9584,CA-2024-10583,2024-12-04,2024-12-09,Standard Class,CG-00062,Customer 062,Home Office,Miami,Florida,South,TEC-MAC-49881,Technology,Machines,Brother Fax Machine,799.98,4,0.5,76.65
9585,CA-2023-10584,2023-05-13,2023-05-17,Second Class,CG-00088,Customer 088,Corporate,Newark,New Jersey,East,TEC-ACC-97819,Technology,Accessories,Belkin Cable,89.94,6,0.0,26.37
9586,CA-2024-10585,2024-03-03,2024-03-10,Standard Class,CG-00096,Customer 096,Consumer,New York City,New York,East,TEC-MAC-46588,Technology,Machines,Brother Fax Machine,2399.94,6,0.0,401.37
9587,CA-2022-10586,2022-07-25,2022-07-31,Standard Class,CG-00034,Customer 034,Corporate,Newark,New Jersey,East,OFF-LAB-72999,Office Supplies,Labels,Avery Labels,83.1,13,0.2,26.74
9588,CA-2024-10587,2024-05-30,2024-06-02,Second Class,CG-00110,Customer 110,Home Office,Phoenix,Arizona,West,OFF-BIN-77453,Office Supplies,Binders,Wilson Jones Binder,44.97,5,0.4,4.35
9589,CA-2024-10588,2024-10-27,2024-11-01,Standard Class,CG-00097,Customer 097,Corporate,Birmingham,Alabama,South,FUR-CHA-90145,Furniture,Chairs,Global Chair,623.98,2,0.2,92.25
9590,CA-2021-10589,2021-11-05,2021-11-09,Second Class,CG-00018,Customer 018,Consumer,Seattle,Washington,West,FUR-CHA-95188,Furniture,Chairs,Global Chair,3119.92,8,0.0,144.05
9591,CA-2021-10590,2021-11-29,2021-12-05,Standard Class,CG-00053,Customer 053,Home Office,Boston,Massachusetts,East,TEC-MAC-83794,Technology,Machines,Brother Fax Machine,1959.95,7,0.3,344.33
9592,CA-2022-10591,2022-02-11,2022-02-18,Standard Class,CG-00009,Customer 009,Consumer,Philadelphia,Pennsylvania,East,OFF-LAB-41993,Office Supplies,Labels,Avery Labels,52.73,11,0.4,9.58
9593,CA-2024-10592,2024-02-20,2024-02-24,Second Class,CG-00061,Customer 061,Corporate,Minneapolis,Minnesota,Central,TEC-ACC-73034,Technology,Accessories,Belkin Cable,134.91,9,0.0,31.85
9594,CA-2021-10593,2021-08-04,2021-08-07,Second Class,CG-00105,Customer 105,Consumer,Newark,New Jersey,East,FUR-BOO-17354,Furniture,Bookcases,Sauder Bookcase,249.99,2,0.5,-4.75
9595,CA-2021-10594,2021-09-25,2021-09-25,Same Day,CG-00090,Customer 090,Consumer,Miami,Florida,South,TEC-ACC-39773,Technology,Accessories,Logitech Keyboard,49.99,1,0.0,8.42
9596,CA-2021-10595,2021-10-30,2021-11-02,Second Class,CG-00042,Customer 042,Consumer,Seattle,Washington,West,TEC-MAC-11662,Technology,Machines,Brother Fax Machine,3199.92,10,0.2,758.72
9597,CA-2022-10596,2022-05-25,2022-05-28,First Class,CG-00059,Customer 059,Home Office,Atlanta,Georgia,South,OFF-LAB-62332,Office Supplies,Labels,Avery Labels,47.94,10,0.4,7.84
9598,CA-2021-10597,2021-03-18,2021-03-22,Second Class,CG-00055,Customer 055,Corporate,Boston,Massachusetts,East,TEC-ACC-89913,Technology,Accessories,Logitech Keyboard,159.97,4,0.2,26.09
9599,CA-2022-10598,2022-03-27,2022-03-30,First Class,CG-00092,Customer 092,Home Office,Richmond,Virginia,East,FUR-FUR-93348,Furniture,Furnishings,Fiskars Scissors,39.96,4,0.0,4.87
9600,CA-2021-10599,2021-02-03,2021-02-03,Same Day,CG-00006,Customer 006,Consumer,Richmond,Virginia,East,OFF-BIN-98040,Office Supplies,Binders,Cardinal Binder,80.91,9,0.0,18.29
9601,CA-2021-10600,2021-04-15,2021-04-21,Standard Class,CG-00064,Customer 064,Corporate,Seattle,Washington,West,OFF-PEN-78934,Office Supplies,Pens & Art Supplies,Staedtler Markers,181.86,14,0.0,60.94
9602,CA-2021-10601,2021-02-01,2021-02-05,Second Class,CG-00100,Customer 100,Corporate,Nashville,Tennessee,South,TEC-COP-18262,Technology,Copiers,HP Copier,8189.94,9,0.3,2106.06
9603,CA-2024-10602,2024-08-12,2024-08-18,Standard Class,CG-00022,Customer 022,Corporate,Houston,Texas,Central,OFF-PAP-91964,Office Supplies,Paper,Hammermill Copy Paper,179.94,10,0.4,30.23
9604,CA-2023-10603,2023-09-04,2023-09-04,Same Day,CG-00052,Customer 052,Corporate,New York City,New York,East,FUR-FUR-14593,Furniture,Furnishings,Fiskars Scissors,11.99,2,0.4,-0.1
9605,CA-2023-10604,2023-04-17,2023-04-20,Second Class,CG-00014,Customer 014,Home Office,Charlotte,North Carolina,South,TEC-COP-15169,Technology,Copiers,Canon Copier,13499.91,10,0.1,2053.02
9606,CA-2022-10605,2022-05-30,2022-05-30,Same Day,CG-00099,Customer 099,Consumer,Minneapolis,Minnesota,Central,FUR-FUR-25473,Furniture,Furnishings,Eldon Desk Lamp,119.94,6,0.0,4.87
9607,CA-2023-10606,2023-10-25,2023-10-28,First Class,CG-00113,Customer 113,Home Office,Chicago,Illinois,Central,TEC-PHO-10117,Technology,Phones,Apple iPhone,524.99,1,0.3,93.0
9608,CA-2022-10607,2022-12-30,2023-01-04,Standard Class,CG-00108,Customer 108,Consumer,Detroit,Michigan,Central,TEC-COP-55242,Technology,Copiers,HP Copier,8449.93,13,0.5,1035.11
9609,CA-2024-10608,2024-09-29,2024-10-01,First Class,CG-00002,Customer 002,Home Office,Atlanta,Georgia,South,TEC-PHO-74617,Technology,Phones,Cisco Phone,899.97,3,0.0,190.53
9610,CA-2023-10609,2023-11-07,2023-11-10,First Class,CG-00107,Customer 107,Home Office,Las Vegas,Nevada,West,FUR-BOO-78428,Furniture,Bookcases,Bush Classic Bookcase,119.99,1,0.4,-0.33
9611,CA-2024-10610,2024-11-02,2024-11-09,Standard Class,CG-00092,Customer 092,Home Office,Las Vegas,Nevada,West,FUR-CHA-56399,Furniture,Chairs,Staples Chair,2519.92,14,0.4,-169.75
9612,CA-2022-10611,2022-04-03,2022-04-10,Standard Class,CG-00113,Customer 113,Home Office,Portland,Oregon,West,TEC-PHO-71853,Technology,Phones,Cisco Phone,629.98,3,0.3,145.16
9613,CA-2022-10612,2022-06-27,2022-06-30,First Class,CG-00001,Customer 001,Corporate,Birmingham,Alabama,South,TEC-COP-30600,Technology,Copiers,Canon Copier,2249.99,3,0.5,263.95
9614,CA-2021-10613,2021-07-02,2021-07-05,Second Class,CG-00109,Customer 109,Corporate,Nashville,Tennessee,South,FUR-TAB-90323,Furniture,Tables,Bretford Table,4799.96,4,0.0,531.57
9615,CA-2021-10614,2021-02-05,2021-02-05,Same Day,CG-00053,Customer 053,Home Office,Las Vegas,Nevada,West,OFF-BIN-52750,Office Supplies,Binders,Cardinal Binder,16.18,3,0.4,3.26
9616,CA-2024-10615,2024-07-30,2024-08-03,Second Class,CG-00058,Customer 058,Corporate,Chicago,Illinois,Central,OFF-PEN-61492,Office Supplies,Pens & Art Supplies,Staedtler Markers,155.88,12,0.0,51.87
9617,CA-2022-10616,2022-02-12,2022-02-15,First Class,CG-00080,Customer 080,Home Office,Richmond,Virginia,East,TEC-MAC-49377,Technology,Machines,HP Printer,4799.92,8,0.0,1330.22
9618,CA-2024-10617,2024-10-29,2024-11-04,Standard Class,CG-00009,Customer 009,Consumer,Atlanta,Georgia,South,FUR-FUR-40527,Furniture,Furnishings,Eldon Desk Lamp,215.89,12,0.1,15.93
9619,CA-2024-10618,2024-10-15,2024-10-20,Standard Class,CG-00071,Customer 071,Home Office,Nashville,Tennessee,South,FUR-TAB-98904,Furniture,Tables,Riverside Meeting Table,1619.98,3,0.4,-6.27
9620,CA-2023-10619,2023-06-02,2023-06-07,Standard Class,CG-00039,Customer 039,Consumer,Boston,Massachusetts,East,FUR-BOO-68411,Furniture,Bookcases,Sauder Bookcase,2749.89,11,0.0,232.14
9621,CA-2023-10620,2023-12-29,2023-12-29,Same Day,CG-00025,Customer 025,Corporate,Detroit,Michigan,Central,TEC-COP-47197,Technology,Copiers,HP Copier,2599.98,2,0.0,494.15
9622,CA-2023-10621,2023-07-11,2023-07-14,First Class,CG-00097,Customer 097,Corporate,Seattle,Washington,West,OFF-PEN-17590,Office Supplies,Pens & Art Supplies,Staedtler Markers,64.95,5,0.0,15.68
9623,CA-2023-10622,2023-07-29,2023-07-29,Same Day,CG-00078,Customer 078,Consumer,New York City,New York,East,TEC-ACC-21911,Technology,Accessories,Plantronics Headset,269.97,3,0.0,74.56
9624,CA-2022-10623,2022-12-29,2023-01-03,Standard Class,CG-00015,Customer 015,Consumer,Philadelphia,Pennsylvania,East,TEC-ACC-96344,Technology,Accessories,Logitech Keyboard,149.97,3,0.0,24.4
9625,CA-2024-10624,2024-03-13,2024-03-13,Same Day,CG-00117,Customer 117,Consumer,Las Vegas,Nevada,West,OFF-BIN-82385,Office Supplies,Binders,Avery Binder,145.49,14,0.2,41.09
9626,CA-2022-10625,2022-04-16,2022-04-16,Same Day,CG-00058,Customer 058,Corporate,Houston,Texas,Central,FUR-BOO-34663,Furniture,Bookcases,Sauder Bookcase,2099.92,12,0.3,25.47
9627,CA-2024-10626,2024-07-16,2024-07-16,Same Day,CG-00102,Customer 102,Consumer,Charlotte,North Carolina,South,OFF-ENV-68900,Office Supplies,Envelopes,Poly Envelopes,6.99,1,0.0,2.38
9628,CA-2021-10627,2021-01-09,2021-01-11,First Class,CG-00046,Customer 046,Corporate,Detroit,Michigan,Central,TEC-MAC-63760,Technology,Machines,HP Printer,2999.95,5,0.0,518.54
9629,CA-2023-10628,2023-06-16,2023-06-16,Same Day,CG-00074,Customer 074,Home Office,Las Vegas,Nevada,West,OFF-PEN-86949,Office Supplies,Pens & Art Supplies,Staedtler Markers,109.12,12,0.3,31.02
9630,CA-2024-10629,2024-03-14,2024-03-17,First Class,CG-00019,Customer 019,Corporate,Richmond,Virginia,East,OFF-PAP-99148,Office Supplies,Paper,Hammermill Copy Paper,167.94,8,0.3,56.91
9631,CA-2023-10630,2023-12-20,2023-12-23,Second Class,CG-00115,Customer 115,Corporate,Portland,Oregon,West,TEC-PHO-36555,Technology,Phones,Samsung Galaxy,1959.97,4,0.3,576.78
9632,CA-2021-10631,2021-02-11,2021-02-18,Standard Class,CG-00002,Customer 002,Home Office,Houston,Texas,Central,OFF-ENV-53631,Office Supplies,Envelopes,Poly Envelopes,50.33,8,0.1,15.59
9633,CA-2024-10632,2024-03-02,2024-03-02,Same Day,CG-00062,Customer 062,Home Office,Detroit,Michigan,Central,OFF-STO-75941,Office Supplies,Storage,Iris Storage Case,119.95,8,0.4,21.46
9634,CA-2021-10633,2021-06-27,2021-07-02,Standard Class,CG-00027,Customer 027,Consumer,Portland,Oregon,West,OFF-STO-50745,Office Supplies,Storage,Iris Storage Case,19.99,1,0.2,5.92
9635,CA-2023-10634,2023-03-26,2023-04-02,Standard Class,CG-00035,Customer 035,Home Office,Phoenix,Arizona,West,OFF-BIN-65583,Office Supplies,Binders,Cardinal Binder,8.99,1,0.0,2.5
9636,CA-2024-10635,2024-09-27,2024-10-01,Second Class,CG-00055,Customer 055,Corporate,Houston,Texas,Central,FUR-CHA-98520,Furniture,Chairs,Hon Deluxe Chair,999.98,2,0.0,18.45
9637,CA-2022-10636,2022-11-09,2022-11-12,First Class,CG-00085,Customer 085,Corporate,Atlanta,Georgia,South,FUR-CHA-59984,Furniture,Chairs,Hon Deluxe Chair,1199.98,4,0.4,-149.09
9638,CA-2022-10637,2022-05-05,2022-05-11,Standard Class,CG-00066,Customer 066,Consumer,Las Vegas,Nevada,West,FUR-FUR-89458,Furniture,Furnishings,Fiskars Scissors,44.95,9,0.5,-2.69
9639,CA-2021-10638,2021-06-28,2021-07-02,Second Class,CG-00024,Customer 024,Consumer,Newark,New Jersey,East,TEC-COP-74728,Technology,Copiers,HP Copier,6499.95,5,0.0,1287.56
